id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
8a2d1c3e-5f6b-4a7c-8d9e-1f2a3b4c5102,day-18,scenario,2,"You are validating age eligibility and need to check if age is at least 18. Which operator would you use and how would you write it?",,,"\nUse the greater than or equal to operator (>=) to include the boundary value.\n\nThis checks both cases where age is greater than 18 and exactly 18.\n\nIn product forms, this prevents rejecting valid users at the boundary.\n\nExample:\nlet age = 18;\nconsole.log(age >= 18);",easy,TRUE,2026-02-25 12:25:00
1c3e5a7b-9d1f-4b2c-8e3a-4b5c6d7e5103,day-18,scenario,3,"A teammate compares two strings and gets false because of different letter cases. How would you explain what is happening?",,,"\nString comparison in JavaScript is case sensitive.\n\nSo uppercase and lowercase letters are treated as different characters.\n\nIn real apps, this affects login, coupon codes, and user input checks.\n\nExample:\nconsole.log("ABC" === "abc");",easy,TRUE,2026-02-25 12:25:00
6d7e8f9a-1b2c-4d3e-8f7a-5c6d7e8f5104,day-18,scenario,4,"A developer wrote console.log(3 = 3); and hit an error. How would you point out the mistake and fix it?",,,"\nA single equals sign (=) is used for assignment, not comparison.\n\nUsing it in an expression like 3 = 3 causes a SyntaxError.\n\nIn production code, using the correct comparison operator avoids broken builds.\n\nExample:\nconsole.log(3 === 3);",medium,TRUE,2026-02-25 12:25:00
2b4c6d8e-0f1a-4b2c-9d3e-6f7a8b9c5105,day-18,scenario,5,"A console statement fails because of a missing closing parenthesis. How would you explain why this breaks and what to check?",,,"\nJavaScript requires every opening parenthesis to have a matching closing one.\n\nIf a closing parenthesis is missing, the code cannot be parsed and throws a SyntaxError.\n\nIn real projects, small syntax mistakes can stop the entire script from running.\n\nExample:\nconsole.log(2 <= 3);",medium,TRUE,2026-02-25 12:25:00
9c1d2e3f-4a5b-4c6d-8e9f-0a1b2c3d5106,day-18,scenario,6,"You are comparing prices with decimals and need to check if 2.5 is less than or equal to 3.2. How would you implement that check?",,,"\nRelational operators work the same way for floating point numbers.\n\nYou can use <= to compare decimal values directly.\n\nThis is common in pricing, ratings, and measurement checks.\n\nExample:\nconsole.log(2.5 <= 3.2);",medium,TRUE,2026-02-25 12:25:00
3e4f5a6b-7c8d-4e9f-1a2b-3c4d5e6f5107,day-18,scenario,7,"A bug report says a user entered '2' and it matched number 2 in a condition using ==. How would you explain why that happened?",,,"\nLoose equality (==) performs type coercion before comparing.\n\nSo '2' is converted to 2 and the comparison becomes true.\n\nIn real applications, this can cause unexpected matches in validations.\n\nExample:\nconsole.log(2 == '2');",medium,TRUE,2026-02-25 12:25:00
7a6b5c4d-3e2f-4a1b-9c8d-7e6f5a4b5108,day-18,scenario,8,"You want to ensure a user ID must match both value and type to avoid accidental matches. Which operator would you choose and why?",,,"\nUse strict equality (===) because it compares both value and data type.\n\nNo type conversion happens, so comparisons are more predictable.\n\nThis is a best practice in real-world codebases to prevent logical bugs.\n\nExample:\nconsole.log(2 === '2');",hard,TRUE,2026-02-25 12:25:00
0a9b8c7d-6e5f-4d3c-8b2a-1c0d9e8f5109,day-18,scenario,9,"A condition uses != and behaves unexpectedly when comparing 1 and true. How would you explain the behavior and how to avoid it?",,,"\nWith loose comparison, JavaScript may convert types automatically.\n\nSo 1 == true becomes true because true is treated like 1 in loose equality.\n\nTo avoid confusion, use strict comparisons that do not coerce types.\n\nExample:\nconsole.log(1 === true);",hard,TRUE,2026-02-25 12:25:00
5e6f7a8b-9c0d-4e1f-8a2b-3c4d5e6f5110,day-18,scenario,10,"You need to confirm two values are different in either value or type. Which operator would you use for the safest check?",,,"\nUse strict inequality (!==) to compare both value and type.\n\nIt returns true when either the value differs or the data type differs.\n\nThis is safer than != because it avoids type coercion.\n\nExample:\nconsole.log(2 !== '2');",hard,TRUE,2026-02-25 12:25:00
1f2e3d4c-5b6a-4c7d-8e9f-0a1b2c3d5111,day-18,interview,1,"When you compare two values using relational operators, what kind of result do you always get back?",,,"\nRelational and equality operators evaluate conditions and return boolean results.\n\nThe output is always true or false, never a number or string.\n\nThis boolean output is used directly in conditions and decision-making logic.\n\nExample:\nconsole.log(4 > 1);",easy,TRUE,2026-02-25 12:25:00
2a3b4c5d-6e7f-4a8b-9c1d-2e3f4a5b5112,day-18,interview,2,"Explain the practical difference between = and == in JavaScript.",,,"\n= assigns a value to a variable, while == compares two values.\n\nUsing = in a comparison context can cause syntax or logic errors.\n\nIn professional code, correct operator choice prevents broken conditions.\n\nExample:\nlet x = 3;\nconsole.log(x == 3);",easy,TRUE,2026-02-25 12:25:00
3b4c5d6e-7f8a-4b9c-0d1e-3f4a5b6c5113,day-18,interview,3,"How would you explain case sensitivity when comparing strings in JavaScript?",,,"\nJavaScript treats uppercase and lowercase characters as different.\n\nSo string comparisons must match character by character exactly.\n\nThis matters in login inputs, code checks, and text validations.\n\nExample:\nconsole.log("Hello" === "hello");",easy,TRUE,2026-02-25 12:25:00
4c5d6e7f-8a9b-4c0d-1e2f-4a5b6c7d5114,day-18,interview,4,"Walk me through why 2 == '2' evaluates to true, but 2 === '2' evaluates to false.",,,"\n== uses type coercion, so it converts '2' into 2 before comparing.\n\n=== compares both value and type, so number 2 and string '2' are different.\n\nIn real systems, strict checks prevent accidental matches in validations.\n\nExample:\nconsole.log(2 == '2');\nconsole.log(2 === '2');",medium,TRUE,2026-02-25 12:25:00
5d6e7f8a-9b0c-4d1e-2f3a-5b6c7d8e5115,day-18,interview,5,"How do relational operators like <= behave when values are equal, and why is that useful?",,,"\n<= returns true when the left side is smaller than or equal to the right side.\n\nEquality is included, so boundary values are treated correctly.\n\nThis is important in eligibility checks and thresholds.\n\nExample:\nconsole.log(2 <= 2);",medium,TRUE,2026-02-25 12:25:00
6e7f8a9b-0c1d-4e2f-3a4b-6c7d8e9f5116,day-18,interview,6,"What kinds of issues can loose equality create in real applications?",,,"\nLoose equality can cause unexpected results because it converts types automatically.\n\nThis can lead to conditions passing when types differ, creating logical bugs.\n\nProfessional codebases prefer strict equality for predictability.\n\nExample:\nconsole.log(1 == true);",medium,TRUE,2026-02-25 12:25:00
7f8a9b0c-1d2e-4f3a-4b5c-7d8e9f0a5117,day-18,interview,7,"Explain how strict inequality (!==) is different from !=.",,,"\n!= may convert types before comparing, which can hide differences.\n\n!== checks both value and type without conversion.\n\nUsing !== avoids confusing matches and improves debugging.\n\nExample:\nconsole.log(2 !== '2');",medium,TRUE,2026-02-25 12:25:00
8a9b0c1d-2e3f-4a4b-5c6d-8e9f0a1b5118,day-18,interview,8,"How would you decide between using == and === when building a production feature?",,,"\nPrefer === because it compares both value and type.\n\nIt avoids unexpected matches caused by type coercion.\n\nThis makes conditions safer and easier to debug in production.\n\nExample:\nconsole.log(5 === '5');",hard,TRUE,2026-02-25 12:25:00
9b0c1d2e-3f4a-4b5c-6d7e-9f0a1b2c5119,day-18,interview,9,"A condition checks 0 == false and returns true. Explain why and how strict comparison changes this.",,,"\nWith loose equality, false is coerced to 0.\n\nSo 0 == false becomes true due to automatic conversion.\n\nStrict equality avoids conversion and keeps logic predictable.\n\nExample:\nconsole.log(0 == false);\nconsole.log(0 === false);",hard,TRUE,2026-02-25 12:25:00
0c1d2e3f-4a5b-4c6d-8e9f-0a1b2c3d5120,day-18,interview,10,"Why do teams recommend strict comparison as a best practice?",,,"\nStrict comparison avoids type coercion and compares value with type.\n\nIt reduces unexpected behavior and makes debugging simpler.\n\nThis is considered clean, professional practice in JavaScript codebases.\n\nExample:\nconsole.log(5 === 5);\nconsole.log(5 === '5');",hard,TRUE,2026-02-25 12:25:00
a1b2c3d4-5e6f-4a7b-8c9d-0e1f2a3b5121,day-18,quiz,1,"What type of value do relational comparisons return?","[""Number"", ""String"", ""Boolean"", ""Undefined""]","Boolean","\nRelational comparisons evaluate conditions.\n\nThey always return true or false as a boolean.\n\nThis boolean result is used in if conditions.\n\nExample:\nconsole.log(5 > 2);",easy,TRUE,2026-02-25 12:25:00
b2c3d4e5-6f7a-4b8c-9d0e-1f2a3b4c5122,day-18,quiz,2,"Which operator means greater than or equal to?","["">"", ""<="", "">="", ""==""]",">=","\n>= checks if a value is greater than or equal to another.\n\nIt includes the boundary case where both are equal.\n\nThis is useful for thresholds like eligibility checks.\n\nExample:\nconsole.log(18 >= 18);",easy,TRUE,2026-02-25 12:25:00
c3d4e5f6-7a8b-4c9d-0e1f-2a3b4c5d5123,day-18,quiz,3,"What is the result of "ABC" === "abc"?","[""true"", ""false"", ""SyntaxError"", ""undefined""]","false","\nJavaScript string comparison is case sensitive.\n\nUppercase and lowercase letters are different characters.\n\nSo the values do not match exactly.\n\nExample:\nconsole.log("ABC" === "abc");",easy,TRUE,2026-02-25 12:25:00
d4e5f6a7-8b9c-4d0e-1f2a-3b4c5d6e5124,day-18,quiz,4,"Which statement correctly compares values using strict equality?","[""2 = '2'"", ""2 == '2'"", ""2 === '2'"", ""2 => '2'""]","2 === '2'","\nStrict equality checks value and type.\n\nIt does not convert types automatically.\n\nThis makes comparisons predictable.\n\nExample:\nconsole.log(2 === '2');",medium,TRUE,2026-02-25 12:25:00
e5f6a7b8-9c0d-4e1f-2a3b-4c5d6e7f5125,day-18,quiz,5,"Why does 2 == '2' return true?","[""Because strings are always true"", ""Because == does type coercion"", ""Because numbers become strings"", ""Because === was used""]","Because == does type coercion","\nLoose equality converts values to a common type before comparing.\n\nSo '2' is converted to 2 and the comparison becomes true.\n\nThis can cause unexpected matches.\n\nExample:\nconsole.log(2 == '2');",medium,TRUE,2026-02-25 12:25:00
f6a7b8c9-0d1e-4f2a-3b4c-5d6e7f8a5126,day-18,quiz,6,"What is the result of 2 !== '2'?","[""true"", ""false"", ""SyntaxError"", ""undefined""]","true","\n!== checks both value and type.\n\nNumber 2 and string '2' are different types.\n\nSo strict inequality returns true.\n\nExample:\nconsole.log(2 !== '2');",medium,TRUE,2026-02-25 12:25:00
a7b8c9d0-1e2f-4a3b-4c5d-6e7f8a9b5127,day-18,quiz,7,"Which operator is safest to avoid type coercion in equality checks?","[""=="", ""!="" , ""==="" , ""=""]","===","\n=== compares value and type without conversion.\n\nIt avoids confusion from implicit type changes.\n\nThis is recommended in professional codebases.\n\nExample:\nconsole.log(5 === '5');",medium,TRUE,2026-02-25 12:25:00
b8c9d0e1-2f3a-4b4c-5d6e-7f8a9b0c5128,day-18,quiz,8,"What happens when you run console.log(2 <= 3 without closing parenthesis)?","[""It prints true"", ""It prints false"", ""SyntaxError"", ""TypeError""]","SyntaxError","\nMissing a closing parenthesis breaks JavaScript syntax.\n\nThe code cannot be parsed and results in a SyntaxError.\n\nCorrect syntax is required for execution.\n\nExample:\nconsole.log(2 <= 3);",hard,TRUE,2026-02-25 12:25:00
c9d0e1f2-3a4b-4c5d-6e7f-8a9b0c1d5129,day-18,quiz,9,"What is the result of 1 == true?","[""true"", ""false"", ""SyntaxError"", ""undefined""]","true","\nWith loose equality, true is converted to 1.\n\nSo 1 == true becomes true.\n\nStrict equality would avoid this conversion.\n\nExample:\nconsole.log(1 == true);",hard,TRUE,2026-02-25 12:25:00
d0e1f2a3-4b5c-4d6e-7f8a-9b0c1d2e5130,day-18,quiz,10,"Which comparison is recommended as a best practice in real projects?","[""5 == '5'"", ""5 === '5'"", ""5 = '5'"", ""5 <= '5'""]","5 === '5'","\nStrict equality is recommended because it avoids type coercion.\n\nIt keeps comparisons predictable and easier to debug.\n\nThis reduces logical bugs in production.\n\nExample:\nconsole.log(5 === '5');",hard,TRUE,2026-02-25 12:25:00

7c2a1b3d-4e5f-4a6b-8c7d-1e2f3a4b9001,day19,scenario,1,"A section grows taller as more text is added and you want it to adjust automatically. What should you do with the height property to allow that behavior?",,,"\nIf height is not specified, the element adjusts automatically based on its content.\n\nLeaving height unset allows the content to decide the element’s height.\n\nThis is helpful in real UI sections where text length can vary across users.\n\nExample:\n.card { width: 250px; }",easy,TRUE,2026-02-25 12:40:00
1a3b5c7d-8e9f-4b2c-9d1e-2f3a4b5c9002,day19,scenario,2,"A design requires a card to be exactly 200px tall. How would you implement that in CSS?",,,"\nUse the height property to set the vertical size of the element.\n\nUsing px gives a fixed size that matches design specs precisely.\n\nThis is commonly used for consistent card layouts in dashboards.\n\nExample:\n.card { height: 200px; }",easy,TRUE,2026-02-25 12:40:00
2b4c6d8e-0f1a-4c3d-8e9f-3a4b5c6d9003,day19,scenario,3,"Your card is stretching across the whole row and you want it limited to 250px width like the mock. How would you set it?",,,"\nUse the width property to control the horizontal size of the element.\n\nSetting width in px makes the element match the intended layout width.\n\nThis helps keep consistent spacing and alignment in UI grids.\n\nExample:\n.card { width: 250px; }",easy,TRUE,2026-02-25 12:40:00
3c5d7e9f-1a2b-4d5e-9f0a-4b5c6d7e9004,day19,scenario,4,"You add a background image to a div, but the image only appears behind a small amount of text. How would you make the background visible like a hero section?",,,"\nBackground images show only within the element’s area.\n\nIf height is not set, the element may only be as tall as its content, limiting image visibility.\n\nSetting a height like 100vh is common for hero sections.\n\nExample:\n.card { height: 100vh; background-image: url("image.jpg"); }",medium,TRUE,2026-02-25 12:40:00
4d6e8f0a-2b3c-4e6f-8a9b-5c6d7e8f9005,day19,scenario,5,"A background photo looks zoomed in and some parts are cropped, but it fills the entire section. Which background-size value is doing this and why?",,,"\nbackground-size: cover scales the image to fully cover the element.\n\nIt maintains the aspect ratio, so some parts may be cropped to avoid distortion.\n\nThis is widely used in hero banners to avoid empty spaces.\n\nExample:\n.card { background-size: cover; }",medium,TRUE,2026-02-25 12:40:00
5e7f9a0b-3c4d-4f7a-9b0c-6d7e8f9a9006,day19,scenario,6,"A background image fits fully inside the card, but there is empty space around it. Which background-size value causes this behavior?",,,"\nbackground-size: contain scales the image to fit inside the element.\n\nIt keeps the full image visible without cropping, while maintaining aspect ratio.\n\nThis is useful when the entire image must be shown, like logos or posters.\n\nExample:\n.card { background-size: contain; }",medium,TRUE,2026-02-25 12:40:00
6f8a0b1c-4d5e-4a8b-0c1d-7e8f9a0b9007,day19,scenario,7,"You need a section to take exactly half of the browser window height on any device. How would you write that using viewport units?",,,"\nUse vh units, where 1vh equals 1% of the viewport height.\n\n50vh makes the element half the height of the visible browser window.\n\nThis is common for responsive sections that scale across devices.\n\nExample:\n.card { height: 50vh; }",medium,TRUE,2026-02-25 12:40:00
7a9b0c1d-5e6f-4b9c-1d2e-8f9a0b1c9008,day19,scenario,8,"A page hero should always fill the entire screen height. What height value would you use and why?",,,"\nUse height: 100vh to match the full viewport height.\n\n100vh makes the element as tall as the browser’s visible area.\n\nThis is a standard pattern for full-screen hero sections.\n\nExample:\n.hero { height: 100vh; }",hard,TRUE,2026-02-25 12:40:00
8b0c1d2e-6f7a-4c0d-2e3f-9a0b1c2d9009,day19,scenario,9,"You set width: 100vw for a full-width section and notice a slight horizontal scroll in some cases. Based on best practices, what might be the reason?",,,"\n100vw uses the full viewport width.\n\nIn some cases it can include the scrollbar width, causing the element to become slightly wider than the visible area.\n\nThis can create horizontal scrolling in real layouts.\n\nExample:\n.section { width: 100vw; }",hard,TRUE,2026-02-25 12:40:00
9c1d2e3f-7a8b-4d1e-3f4a-0b1c2d3e9010,day19,scenario,10,"You are building a full-screen card with a background image that must cover the entire area without stretching. How would you set the key properties?",,,"\nSet height and width using viewport units to make it full-screen.\n\nUse background-image with a valid URL and background-size: cover to fill the element while maintaining aspect ratio.\n\nThis approach is commonly used for landing page hero sections.\n\nExample:\n.card { height: 100vh; width: 100vw; background-image: url("image.jpg"); background-size: cover; }",hard,TRUE,2026-02-25 12:40:00
0d1e2f3a-4b5c-4d6e-7f8a-9b0c1d2e9011,day19,interview,1,"How do height and width influence layout when building a card component?",,,"\nHeight controls vertical size and width controls horizontal size of an element.\n\nSetting them helps maintain consistent layout structure across a UI.\n\nIn product interfaces, fixed or responsive sizing helps alignment in grids and sections.\n\nExample:\n.card { height: 200px; width: 250px; }",easy,TRUE,2026-02-25 12:40:00
1e2f3a4b-5c6d-4e7f-8a9b-0c1d2e3f9012,day19,interview,2,"If you don’t set a height on a div, what decides its height and why is that useful?",,,"\nIf height is not specified, the element’s height is based on its content.\n\nThis is useful because content length can change, and the layout can adapt automatically.\n\nIt prevents clipping in dynamic pages like articles or comments.\n\nExample:\n<div class="card">Long text here</div>",easy,TRUE,2026-02-25 12:40:00
2f3a4b5c-6d7e-4f8a-9b0c-1d2e3f4a9013,day19,interview,3,"Explain what a viewport is and why it matters for responsive design.",,,"\nThe viewport is the visible area of a webpage inside the browser window.\n\nIt changes with device size, so layouts must adapt to different viewports.\n\nUsing viewport units helps build responsive sections that scale properly.\n\nExample:\n.hero { height: 100vh; }",easy,TRUE,2026-02-25 12:40:00
3a4b5c6d-7e8f-4a9b-0c1d-2e3f4a5b9014,day19,interview,4,"When would you choose vh units over px for height, and what benefit does it give?",,,"\nUse vh when you want height to scale with the browser window.\n\nThis makes sections responsive across devices without manually adjusting px values.\n\nIt’s commonly used for hero sections and full-screen layouts.\n\nExample:\n.section { height: 50vh; }",medium,TRUE,2026-02-25 12:40:00
4b5c6d7e-8f9a-4b0c-1d2e-3f4a5b6c9015,day19,interview,5,"Describe the difference between background-size: cover and background-size: contain.",,,"\ncover fills the entire element while maintaining aspect ratio, and it may crop parts of the image.\n\ncontain fits the full image inside the element without cropping, and it may leave empty space.\n\nChoosing correctly improves visual quality in real UI sections.\n\nExample:\n.card { background-size: cover; }",medium,TRUE,2026-02-25 12:40:00
5c6d7e8f-9a0b-4c1d-2e3f-4a5b6c7d9016,day19,interview,6,"Why is it recommended to specify a height when using background-image on a section?",,,"\nThe background image is shown only within the element’s area.\n\nIf height is not set, the element may shrink to content height, making the background appear limited.\n\nSetting height ensures the background is visible as intended in layouts like hero sections.\n\nExample:\n.section { height: 100vh; background-image: url("image.jpg"); }",medium,TRUE,2026-02-25 12:40:00
6d7e8f9a-0b1c-4d2e-3f4a-5b6c7d8e9017,day19,interview,7,"How does width behave for block elements when width is not specified, and what layout impact does that have?",,,"\nWhen width is not specified, block elements usually take the full available width.\n\nThis can stretch components across the row, which may not match design needs.\n\nSetting width helps control layout structure in grids and cards.\n\nExample:\n.card { width: 250px; }",medium,TRUE,2026-02-25 12:40:00
7e8f9a0b-1c2d-4e3f-4a5b-6c7d8e9f9018,day19,interview,8,"If a hero image looks distorted after adding it as a background, what concept helps explain why and how to avoid it?",,,"\nAspect ratio is the relationship between an image’s width and height.\n\nUsing background-size: cover or contain helps maintain aspect ratio so the image does not stretch.\n\nIn product design, maintaining aspect ratio keeps visuals professional.\n\nExample:\n.hero { background-size: cover; }",hard,TRUE,2026-02-25 12:40:00
8f9a0b1c-2d3e-4f4a-5b6c-7d8e9f0a9019,day19,interview,9,"What risk can come with using width: 100vw, and when might it show up?",,,"\n100vw can sometimes include the scrollbar width.\n\nThis may cause the element to become slightly wider than the visible area and create horizontal scrolling.\n\nBeing aware of this prevents layout issues in responsive pages.\n\nExample:\n.section { width: 100vw; }",hard,TRUE,2026-02-25 12:40:00
9a0b1c2d-3e4f-4a5b-6c7d-8e9f0a1b9020,day19,interview,10,"Walk me through the CSS you would write to build a full-screen hero section using today’s properties.",,,"\nUse height: 100vh and width: 100vw to make the section full-screen.\n\nApply background-image with a valid URL and set background-size: cover to fill the area while maintaining aspect ratio.\n\nThis pattern is commonly used for landing pages and marketing hero sections.\n\nExample:\n.hero { height: 100vh; width: 100vw; background-image: url("image.jpg"); background-size: cover; }",hard,TRUE,2026-02-25 12:40:00
a1b2c3d4-5e6f-4a7b-8c9d-0e1f2a3b9021,day19,quiz,1,"What does the CSS height property control?","[""Horizontal size of an element"", ""Vertical size of an element"", ""Text color of an element"", ""Border thickness of an element""]","Vertical size of an element","\nThe height property sets the vertical size of an element.\n\nIf height is not specified, the element grows based on its content.\n\nThis is used to control layout structure in UI components.\n\nExample:\n.card { height: 200px; }",easy,TRUE,2026-02-25 12:40:00
b2c3d4e5-6f7a-4b8c-9d0e-1f2a3b4c9022,day19,quiz,2,"If width is not set on a block element, what usually happens?","[""It becomes 0px wide"", ""It takes full available width"", ""It becomes 50% wide"", ""It matches image width""]","It takes full available width","\nBlock elements typically stretch to fill available horizontal space when width is not specified.\n\nThis can make components wider than expected.\n\nSetting width helps match design layouts.\n\nExample:\n.card { width: 250px; }",easy,TRUE,2026-02-25 12:40:00
c3d4e5f6-7a8b-4c9d-0e1f-2a3b4c5d9023,day19,quiz,3,"What unit means 1% of the viewport height?","[""vw"", ""vh"", ""px"", ""%""]","vh","\n1vh equals 1% of the browser window height.\n\nViewport units help create responsive layouts.\n\nThey scale with screen size.\n\nExample:\n.section { height: 50vh; }",easy,TRUE,2026-02-25 12:40:00
d4e5f6a7-8b9c-4d0e-1f2a-3b4c5d6e9024,day19,quiz,4,"Which property sets an image as the background of an element?","[""background-image"", ""background-size"", ""height"", ""width""]","background-image","\nbackground-image applies an image behind an element.\n\nIt requires a valid URL for the image path.\n\nThe image is visible only within the element’s area.\n\nExample:\n.card { background-image: url("image.jpg"); }",medium,TRUE,2026-02-25 12:40:00
e5f6a7b8-9c0d-4e1f-2a3b-4c5d6e7f9025,day19,quiz,5,"What does background-size: cover do?","[""Fits the full image inside without cropping"", ""Stretches image without keeping aspect ratio"", ""Covers the element while maintaining aspect ratio"", ""Repeats the image to fill the element""]","Covers the element while maintaining aspect ratio","\ncover scales the background image to fill the entire element.\n\nIt keeps aspect ratio, so some parts may be cropped.\n\nThis is common for hero sections.\n\nExample:\n.hero { background-size: cover; }",medium,TRUE,2026-02-25 12:40:00
f6a7b8c9-0d1e-4f2a-3b4c-5d6e7f8a9026,day19,quiz,6,"What does background-size: contain do?","[""Covers the element and crops the image"", ""Fits the image fully inside without cropping"", ""Turns the image into a gradient"", ""Automatically sets height to content""]","Fits the image fully inside without cropping","\ncontain scales the image so the entire image fits inside the element.\n\nIt maintains aspect ratio and may leave empty space.\n\nThis is useful when full image visibility matters.\n\nExample:\n.card { background-size: contain; }",medium,TRUE,2026-02-25 12:40:00
0a1b2c3d-4e5f-4a6b-8c7d-1e2f3a4b9027,day19,quiz,7,"What does height: 100vh mean?","[""100 pixels tall"", ""100% of content height"", ""Full height of the viewport"", ""Full width of the viewport""]","Full height of the viewport","\n100vh makes an element as tall as the browser’s visible area.\n\nThis is used for full-screen sections.\n\nIt adapts across device sizes.\n\nExample:\n.hero { height: 100vh; }",medium,TRUE,2026-02-25 12:40:00
1b2c3d4e-5f6a-4b7c-8d9e-2f3a4b5c9028,day19,quiz,8,"Why might width: 100vw sometimes cause horizontal scrolling?","[""Because vw is invalid"", ""Because it can include scrollbar width"", ""Because it sets height too"", ""Because it removes background images""]","Because it can include scrollbar width","\n100vw uses the full viewport width.\n\nSometimes it includes the scrollbar width, making the element slightly wider than visible space.\n\nThis can create a horizontal scroll.\n\nExample:\n.section { width: 100vw; }",hard,TRUE,2026-02-25 12:40:00
2c3d4e5f-6a7b-4c8d-9e1f-3a4b5c6d9029,day19,quiz,9,"Which unit means 1% of the viewport width?","[""vh"", ""vw"", ""px"", ""%""]","vw","\n1vw equals 1% of the browser window width.\n\nIt is helpful for responsive widths.\n\nViewport units adjust automatically with screen size.\n\nExample:\n.section { width: 100vw; }",hard,TRUE,2026-02-25 12:40:00
3d4e5f6a-7b8c-4d9e-1f2a-4b5c6d7e9030,day19,quiz,10,"Which set of CSS rules best creates a full-screen hero with a covering background image?","["".hero { height: 100vh; width: 100vw; background-image: url(""image.jpg""); background-size: cover; }"", "".hero { height: 200px; width: 250px; background-size: contain; }"", "".hero { width: 100%; background-image: url(""image.jpg""); }"", "".hero { height: auto; background-size: cover; }""]",".hero { height: 100vh; width: 100vw; background-image: url(""image.jpg""); background-size: cover; }","\nA full-screen hero uses 100vh for height and 100vw for width.\n\nbackground-image sets the image and background-size: cover fills the area while keeping aspect ratio.\n\nThis is a standard landing page pattern.\n\nExample:\n.hero { height: 100vh; width: 100vw; background-image: url("image.jpg"); background-size: cover; }",hard,TRUE,2026-02-25 12:40:00


7f4f2c1a-9b8d-4c2e-8a1f-1d2c3b4a5e01,day 20,scenario,1,"A card’s border color is set, but nothing shows up in the browser. What would you check first to make the border visible?",,,"\nA border will not appear unless border-style is defined.\n\nEven if border-width and border-color are set, the browser won’t draw it without a style like solid, dashed, or dotted.\n\nIn real UI work, this is a common reason why borders “seem broken” during implementation.\n\nExample: .card { border-style: solid; border-width: 2px; border-color: orange; }",easy,TRUE,2026-02-25 12:55:00
2c9a1b7e-4f6d-4c8a-9e2b-3d4c5a6b7c02,day 20,scenario,2,"A button looks too tight because the text is touching the border. Which property would you use to create inner space?",,,"\nUse padding to create space between the content and the border.\n\nPadding improves readability and makes UI elements like buttons easier to scan and click.\n\nIn product interfaces, padding is a key spacing tool for consistent components.\n\nExample: button { padding: 10px; }",easy,TRUE,2026-02-25 12:55:00
a3b2c1d0-6e5f-4a9b-8c7d-1e2f3a4b5c03,day 20,scenario,3,"You need a background color that is exactly orange from the style guide, and they provide the hex value. How would you apply it?",,,"\nUse the background-color property with the provided hex code.\n\nHex codes start with # and allow precise color selection beyond basic color names.\n\nIn real teams, hex codes help maintain consistent branding across screens.\n\nExample: .badge { background-color: #ffa500; }",easy,TRUE,2026-02-25 12:55:00
b7c6d5e4-3a2b-4c1d-9e8f-0a1b2c3d4e04,day 20,scenario,4,"A design shows a 2px dashed border around a card. What set of border properties would you write to match it?",,,"\nSet border-width for thickness and border-style for the dashed look.\n\nThen set border-color to match the design color.\n\nThis combination is commonly used in cards, alerts, and highlighted UI blocks.\n\nExample: .card { border-width: 2px; border-style: dashed; border-color: #ffa500; }",medium,TRUE,2026-02-25 12:55:00
c1d2e3f4-5a6b-4c7d-8e9f-0a1b2c3d4e05,day 20,scenario,5,"A component needs rounded corners, but the rounding is hard to notice. What small styling change would make the rounding more visible?",,,"\nAdd a background-color along with border-radius.\n\nRounded corners are easier to see when the element has a filled background behind the curved edges.\n\nIn real UI work, this helps reviewers quickly verify the radius matches the mock.\n\nExample: .card { background-color: #25b1cc; border-radius: 20px; }",medium,TRUE,2026-02-25 12:55:00
d9e8f7a6-1b2c-4d3e-9f0a-1b2c3d4e5f06,day 20,scenario,6,"Only the top-left corner of a card should be rounded, while other corners remain sharp. Which property would you use?",,,"\nUse border-top-left-radius to target only that corner.\n\nCorner-specific radius properties allow precise control when designs require asymmetric shapes.\n\nThis is common in product cards, badges, and chat bubbles.\n\nExample: .card { border-top-left-radius: 16px; }",medium,TRUE,2026-02-25 12:55:00
e2f3a4b5-6c7d-4e8f-9a0b-1c2d3e4f5a07,day 20,scenario,7,"A layout review says the card feels cramped and needs more breathing space inside without changing the text size. What would you adjust?",,,"\nIncrease padding to create more inner spacing between content and border.\n\nPadding improves readability and visual balance without altering typography.\n\nIn real UI systems, padding is a standard way to match spacing tokens in designs.\n\nExample: .card { padding: 16px; }",medium,TRUE,2026-02-25 12:55:00
f0a1b2c3-d4e5-4f6a-8b7c-9d0e1f2a3b08,day 20,scenario,8,"You set padding: 20px and the card now takes more space than expected. Why did the overall size increase based on today’s lesson?",,,"\nPadding adds inner space and increases the overall occupied size of an element.\n\nSo increasing padding can make a component look larger even if width and height are unchanged.\n\nIn real layouts, this impacts alignment and spacing between components.\n\nExample: .card { padding: 20px; border-style: solid; border-width: 2px; }",hard,TRUE,2026-02-25 12:55:00
0b1c2d3e-4f5a-4b6c-8d7e-9f0a1b2c3d09,day 20,scenario,9,"A border-width and border-color are set, but the developer forgot one key property. What is it, and what value would you suggest for a normal border?",,,"\nThe missing property is border-style.\n\nWithout border-style, the border is not rendered even if width and color exist.\n\nA common default suggestion for standard UI borders is solid.\n\nExample: .btn { border-style: solid; border-width: 2px; border-color: orange; }",hard,TRUE,2026-02-25 12:55:00
