id,day,type,_number,prompt,options,correct_answer,answer,difficulty,active,created_at
b7e4d2c9-6a1f-4b3d-8c7e-5f2a9b1c3d33,Day 12,scenario,3,"A teammate uses var to declare the same variable name twice in the same scope. What practical concern would you raise?",,,"\nThe var keyword allows redeclaration of the same variable name, which can create confusion and unexpected behavior.\n\nBecause var does not prevent redeclaration, the original value may be overwritten without warning.\n\nModern JavaScript development recommends using let and const to avoid such risks.\n\nExample:\nvar name = 'Alice';\nvar name = 'Bob';",easy,TRUE,2026-02-24 12:00:00
d9f2b6a1-3c4e-4d7a-8b1f-6a2e9c3d4f44,Day 12,scenario,4,"You are designing a payment module that stores a fixed tax percentage. Which declaration would you choose and why?",,,"\nFor values that must not change, const is the appropriate choice.\n\nIt ensures the variable is initialized immediately and cannot be reassigned later.\n\nIn financial systems, fixed tax percentages or rates should remain constant during execution to avoid logical errors.\n\nExample:\nconst taxRate = 18;",medium,TRUE,2026-02-24 12:00:00
e1a7c3d9-4b6f-4e2a-9d1c-7f3a8b2c5d55,Day 12,scenario,5,"During debugging, you find a variable declared but never assigned a value. What will its type be and why?",,,"\nWhen a variable is declared without assigning a value, JavaScript automatically sets it to undefined.\n\nUndefined means the variable exists but has no assigned data yet.\n\nUnderstanding this helps prevent logical bugs when checking variable states.\n\nExample:\nlet score;\nconsole.log(typeof(score)); // undefined",medium,TRUE,2026-02-24 12:00:00
f4b2d8c7-9a1e-4c3d-8f6b-2e7a9c1d6f66,Day 12,scenario,6,"A junior developer names a variable 2totalAmount. How would you guide them based on JavaScript naming rules?",,,"\nJavaScript variable names cannot start with a number.\n\nVariable names must begin with a letter, underscore, or dollar sign.\n\nFollowing naming rules prevents syntax errors and improves readability.\n\nExample:\nlet totalAmount = 500; // Valid\nlet 2totalAmount = 500; // Invalid",medium,TRUE,2026-02-24 12:00:00
a6d3f1b8-2c9e-4a7d-8f1b-9c3e5a7d8b77,Day 12,scenario,7,"You are validating input types and want to confirm whether a value is a number at runtime. How would you approach this?",,,"\nThe typeof operator is used to determine the data type of a value.\n\nIt returns a string indicating the type such as number, boolean, string, or undefined.\n\nIn real applications, runtime type checking ensures data correctness before processing.\n\nExample:\nlet amount = 900;\nconsole.log(typeof(amount)); // number",medium,TRUE,2026-02-24 12:00:00
c8f1a2d7-5b3e-4d9a-8c6f-1e2a7b3d9c88,Day 12,scenario,8,"Your team writes multiple statements on one line without semicolons. What potential issue could arise?",,,"\nSemicolons mark the end of statements.\n\nAlthough JavaScript uses Automatic Semicolon Insertion, relying on it may lead to unexpected bugs.\n\nUsing semicolons consistently improves clarity and prevents misinterpretation by the engine.\n\nExample:\nlet x = 10; let y = 20;",hard,TRUE,2026-02-24 12:00:00
d1c7b3a9-6e2f-4a8d-9b3c-5f7a1d2e9f99,Day 12,scenario,9,"You are categorizing stored data and need to differentiate between primitive and non-primitive types. How would you explain the distinction?",,,"\nPrimitive types store single direct values such as number, boolean, string, and undefined.\n\nNon-primitive types store collections or complex data like arrays and objects.\n\nThis distinction helps developers decide how data should be structured.\n\nExample:\nlet age = 20; // Primitive\nlet numbers = [1,2,3]; // Non-primitive",hard,TRUE,2026-02-24 12:00:00
e7a9d2c1-4b3f-4d8a-9c2e-6f1a3b7d0a10,Day 12,scenario,10,"While refactoring legacy code, you see heavy usage of var. From a maintainability perspective, what change would you suggest?",,,"\nModern best practice recommends replacing var with let or const.\n\nLet prevents redeclaration and allows controlled reassignment.\nConst ensures fixed values remain unchanged.\n\nThis improves readability and reduces unexpected bugs.\n\nExample:\nlet username = 'John';",hard,TRUE,2026-02-24 12:00:00
f1a2b3c4-d5e6-4f7a-8b9c-0d1e2f3a4b11,Day 12,interview,1,"Explain how variables help in writing maintainable programs.",,,"\nVariables allow storing data once and reusing it multiple times.\n\nThey reduce repetition and make updates easier.\n\nIn scalable applications, centralized data storage improves maintainability.\n\nExample:\nlet price = 100;",easy,TRUE,2026-02-24 12:00:00
a2b3c4d5-e6f7-4a8b-9c0d-1e2f3a4b5c22,Day 12,interview,2,"Compare let and const in terms of reassignment behavior.",,,"\nLet allows reassignment after declaration.\nConst does not allow reassignment.\n\nChoosing between them depends on whether the value should change.\n\nExample:\nlet count = 1;\nconst max = 10;",easy,TRUE,2026-02-24 12:00:00
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d33,Day 12,interview,3,"Why is var discouraged in modern JavaScript development?",,,"\nVar allows redeclaration and can create confusion.\n\nIt may introduce unintended overwriting of values.\n\nModern standards prefer let and const for safer variable management.\n\nExample:\nvar x = 5;\nvar x = 10;",easy,TRUE,2026-02-24 12:00:00
c4d5e6f7-a8b9-4c0d-1e2f-3a4b5c6d7e44,Day 12,interview,4,"Describe the rules JavaScript enforces for valid variable names.",,,"\nVariable names must start with a letter, underscore, or dollar sign.\n\nThey cannot start with numbers or contain spaces.\n\nFollowing rules prevents syntax errors.\n\nExample:\nlet userName;",medium,TRUE,2026-02-24 12:00:00
d5e6f7a8-b9c0-4d1e-2f3a-4b5c6d7e8f55,Day 12,interview,5,"How does JavaScript treat integers and floating-point numbers in terms of type?",,,"\nBoth integers and decimals are treated as Number type.\n\nJavaScript does not differentiate between them at type level.\n\nExample:\nlet a = 10;\nlet b = 10.5;",medium,TRUE,2026-02-24 12:00:00
e6f7a8b9-c0d1-4e2f-3a4b-5c6d7e8f9a66,Day 12,interview,6,"How would you verify the type of a variable during execution?",,,"\nThe typeof operator checks the data type.\n\nIt returns a string representing the type.\n\nThis is useful in debugging and validation.\n\nExample:\nconsole.log(typeof(true));",medium,TRUE,2026-02-24 12:00:00
f7a8b9c0-d1e2-4f3a-4b5c-6d7e8f9a0b77,Day 12,interview,7,"Differentiate between primitive and non-primitive types with practical reasoning.",,,"\nPrimitive types store single values directly.\n\nNon-primitive types store collections or references.\n\nChoosing correct type affects program structure.\n\nExample:\nlet name = 'John';\nlet arr = [1,2];",medium,TRUE,2026-02-24 12:00:00
a8b9c0d1-e2f3-4a4b-5c6d-7e8f9a0b1c88,Day 12,interview,8,"Explain why semicolons are considered a best practice even though JavaScript has ASI.",,,"\nSemicolons clearly separate statements.\n\nRelying on ASI may introduce unexpected bugs.\n\nExplicit semicolons improve readability and reliability.\n\nExample:\nlet x = 10;\nlet y = 20;",hard,TRUE,2026-02-24 12:00:00
b9c0d1e2-f3a4-4b5c-6d7e-8f9a0b1c2d99,Day 12,interview,9,"In what situation would using const improve code reliability?",,,"\nConst prevents reassignment of important fixed values.\n\nIt protects logic from accidental updates.\n\nCommon in configuration values.\n\nExample:\nconst apiVersion = 1;",hard,TRUE,2026-02-24 12:00:00
c0d1e2f3-a4b5-4c6d-7e8f-9a0b1c2d3e10,Day 12,interview,10,"How does understanding undefined help prevent logical bugs?",,,"\nUndefined indicates a declared but unassigned variable.\n\nChecking for undefined avoids runtime errors.\n\nIt helps validate program flow.\n\nExample:\nlet data;\nif(data === undefined){}",hard,TRUE,2026-02-24 12:00:00
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f21,Day 12,quiz,1,"Which keyword allows reassignment of a variable?","[""let"", ""const"", ""number"", ""typeof""]","let","\nLet allows reassignment after declaration.\n\nIt is suitable when values change during execution.\n\nExample:\nlet score = 5;\nscore = 10;",easy,TRUE,2026-02-24 12:00:00
e2f3a4b5-c6d7-4e8f-9a0b-1c2d3e4f5a32,Day 12,quiz,2,"Which keyword requires initialization and prevents reassignment?","[""let"", ""const"", ""var"", ""string""]","const","\nConst requires initialization and does not allow reassignment.\n\nIt protects fixed values.\n\nExample:\nconst pi = 3.14;",easy,TRUE,2026-02-24 12:00:00
f3a4b5c6-d7e8-4f9a-0b1c-2d3e4f5a6b43,Day 12,quiz,3,"What will be the type of a declared but unassigned variable?","[""number"", ""boolean"", ""undefined"", ""string""]","undefined","\nA declared but unassigned variable automatically becomes undefined.\n\nExample:\nlet x;\nconsole.log(typeof(x));",easy,TRUE,2026-02-24 12:00:00
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c54,Day 12,quiz,4,"Which of the following is a valid variable name?","[""2name"", ""user name"", ""_totalAmount"", ""let""]","_totalAmount","\nVariable names can start with underscore.\n\nThey cannot start with numbers or use reserved keywords.\n\nExample:\nlet _totalAmount = 100;",medium,TRUE,2026-02-24 12:00:00
b5c6d7e8-f9a0-4b1c-2d3e-4f5a6b7c8d65,Day 12,quiz,5,"Which type is returned by typeof(9.2)?","[""integer"", ""float"", ""number"", ""decimal""]","number","\nBoth integers and decimals are Number type.\n\nExample:\nconsole.log(typeof(9.2));",medium,TRUE,2026-02-24 12:00:00
c6d7e8f9-a0b1-4c2d-3e4f-5a6b7c8d9e76,Day 12,quiz,6,"Which category does an array belong to?","[""Primitive"", ""Non-Primitive"", ""Boolean"", ""Undefined""]","Non-Primitive","\nArrays store multiple values and are reference types.\n\nExample:\nlet arr = [1,2];",medium,TRUE,2026-02-24 12:00:00
d7e8f9a0-b1c2-4d3e-4f5a-6b7c8d9e0f87,Day 12,quiz,7,"Why are semicolons recommended in JavaScript?","[""They increase speed"", ""They prevent syntax errors"", ""They mark end of statements"", ""They declare variables""]","They mark end of statements","\nSemicolons separate statements clearly.\n\nThey reduce ambiguity in code interpretation.\n\nExample:\nlet x = 10;",medium,TRUE,2026-02-24 12:00:00
e8f9a0b1-c2d3-4e4f-5a6b-7c8d9e0f1a98,Day 12,quiz,8,"Which keyword allows redeclaration of the same variable?","[""let"", ""const"", ""var"", ""typeof""]","var","\nVar allows redeclaration which may cause confusion.\n\nExample:\nvar x = 5;\nvar x = 6;",hard,TRUE,2026-02-24 12:00:00
f9a0b1c2-d3e4-4f5a-6b7c-8d9e0f1a2b09,Day 12,quiz,9,"Which of the following is a primitive data type?","[""Array"", ""Object"", ""String"", ""Function""]","String","\nString stores text values and is a primitive type.\n\nExample:\nlet name = 'John';",hard,TRUE,2026-02-24 12:00:00
a0b1c2d3-e4f5-4a6b-7c8d-9e0f1a2b3c10,Day 12,quiz,10,"What does typeof(true) return?","[""boolean"", ""true"", ""Boolean"", ""number""]","boolean","\nThe typeof operator returns 'boolean' for true or false values.\n\nExample:\nconsole.log(typeof(true));",hard,TRUE,2026-02-24 12:00:00

7a1f3c9e-2b4d-4e6f-8a1c-3d5e7f9a0b11,Day 13,scenario,1,"You are structuring a landing page section that contains a heading, paragraph, and button. Why would you wrap them inside a div instead of leaving them separate?",,,"\nA div element acts as a container that groups multiple HTML elements together.\n\nBy wrapping related elements inside a div, you can organize content logically and apply styles to the entire group at once.\n\nIn real projects, sections like hero banners or feature blocks are grouped inside containers to simplify layout and styling.\n\nExample:\n<div>\n <h1>Welcome</h1>\n <p>Explore more</p>\n <button>Start</button>\n</div>",easy,TRUE,2026-02-24 13:00:00
2b8e4d1a-6c3f-4f9a-8b2d-5e7a1c3d4f22,Day 13,scenario,2,"A teammate says div is just an extra tag and not necessary. How would you justify its importance in layout design?",,,"\nThe div element is essential for grouping and structuring content.\n\nIt allows developers to apply shared styles and manage layout efficiently.\n\nWithout containers, applying consistent styling across multiple elements becomes repetitive and harder to maintain.\n\nExample:\nA single styled div can center and format all child elements together.",easy,TRUE,2026-02-24 13:00:00
9c3d5e7a-1b2f-4a8c-9d6e-3f1a2b4c5d33,Day 13,scenario,3,"You need to center all text inside a section. Instead of styling each element individually, how would you handle it efficiently?",,,"\nUsing a class selector with text-align: center is an efficient approach.\n\nBy assigning a class to a container div, all child elements inherit the alignment.\n\nThis reduces repetitive styling and improves maintainability.\n\nExample:\n.h-center { text-align: center; }",easy,TRUE,2026-02-24 13:00:00
4d6f8a1c-2b3e-4c9d-8f1a-6b2e7c3d9f44,Day 13,scenario,4,"While reviewing CSS, you see multiple property-value pairs inside one rule block. Why is this structure useful?",,,"\nCSS syntax allows multiple property-value pairs inside a single selector block.\n\nThis keeps related styles grouped together for clarity and organization.\n\nIn professional projects, grouping properties improves readability and maintainability.\n\nExample:\n.h-center {\n text-align: center;\n color: blue;\n}",medium,TRUE,2026-02-24 13:00:00
5e7a1c3d-4f2b-4d9a-8c6e-1a3b5d7f8a55,Day 13,scenario,5,"A developer writes text-align without specifying a value. What part of CSS syntax is missing and why is it required?",,,"\nCSS requires a property and a value pair.\n\nWithout a value, the browser does not know how to apply the style.\n\nProper syntax ensures predictable rendering of webpages.\n\nExample:\ntext-align: center;",medium,TRUE,2026-02-24 13:00:00
6f1a3b5d-7c8e-4a9d-8b2c-3d4e6f7a9b66,Day 13,scenario,6,"You want multiple sections to share the same alignment style across a page. Which selector approach would you use?",,,"\nClass selectors are ideal for applying the same style to multiple elements.\n\nThey are reusable and defined using a dot followed by the class name.\n\nThis promotes consistency and reduces duplication in styling.\n\nExample:\n<div class="h-center">Content</div>",medium,TRUE,2026-02-24 13:00:00
8a2b4c6d-9e1f-4a3d-8c7b-2e5f1a3d7c77,Day 13,scenario,7,"You notice inconsistent text alignment across sections of a webpage. How would organizing content inside containers help solve this?",,,"\nUsing div containers allows grouping related content.\n\nApplying a single class with text-align ensures consistent alignment across grouped elements.\n\nStructured containers simplify layout management in scalable applications.\n\nExample:\n<div class="h-center">...</div>",medium,TRUE,2026-02-24 13:00:00
1b3c5d7e-9f2a-4c8d-8a6b-3e7f1a2d9c88,Day 13,scenario,8,"In a production environment, why is understanding selector, property, and value relationships critical?",,,"\nCSS works based on selector, property, and value.\n\nSelectors target elements, properties define what to style, and values define how.\n\nMisunderstanding this structure leads to styling errors.\n\nExample:\nh1 { color: red; }",hard,TRUE,2026-02-24 13:00:00
3c5d7e9f-1a2b-4d8c-9f6a-2b3e4d5c7f99,Day 13,scenario,9,"A junior developer applies inline styles repeatedly instead of using a class selector. What maintainability concern would you highlight?",,,"\nInline styling causes repetition and reduces maintainability.\n\nClass selectors centralize styling rules, making updates easier.\n\nProfessional projects rely on reusable classes for scalability.\n\nExample:\n.h-center { text-align: center; }",hard,TRUE,2026-02-24 13:00:00
5d7e9f1a-2b3c-4e8d-9a6f-3c5d7e1a2b10,Day 13,scenario,10,"You are designing a reusable UI section template. How do div containers and class selectors work together to improve structure and styling?",,,"\nDiv containers group related elements into logical sections.\n\nClass selectors apply consistent styling across those containers.\n\nTogether, they create structured, maintainable, and scalable layouts.\n\nExample:\n<div class="h-center">Section</div>",hard,TRUE,2026-02-24 13:00:00
6a7b8c9d-1e2f-4a3b-8c9d-0e1f2a3b4c11,Day 13,interview,1,"Explain the role of the div element in HTML structure.",,,"\nThe div element is a block-level container used to group other elements.\n\nIt helps organize layout and apply shared styles efficiently.\n\nIt is fundamental for structuring webpages.\n\nExample:\n<div><p>Content</p></div>",easy,TRUE,2026-02-24 13:00:00
7b8c9d0e-1f2a-4b3c-8d9e-1f2a3b4c5d22,Day 13,interview,2,"Describe the basic syntax structure of a CSS rule.",,,"\nA CSS rule consists of a selector and a rule block.\n\nInside the block are property-value pairs.\n\nThis structure ensures organized styling.\n\nExample:\np { color: blue; }",easy,TRUE,2026-02-24 13:00:00
8c9d0e1f-2a3b-4c5d-8e9f-2a3b4c5d6e33,Day 13,interview,3,"How does the text-align property affect content presentation?",,,"\nText-align controls horizontal alignment of text.\n\nIt supports left, right, and center values.\n\nIt improves readability and layout structure.\n\nExample:\np { text-align: center; }",easy,TRUE,2026-02-24 13:00:00
9d0e1f2a-3b4c-4d5e-8f9a-3b4c5d6e7f44,Day 13,interview,4,"Why are class selectors preferred when styling multiple elements?",,,"\nClass selectors are reusable and scalable.\n\nThey allow consistent styling across different elements.\n\nThis improves maintainability.\n\nExample:\n.h-center { text-align: center; }",medium,TRUE,2026-02-24 13:00:00
0e1f2a3b-4c5d-4e6f-8a9b-4c5d6e7f8a55,Day 13,interview,5,"How do containers simplify layout management in larger projects?",,,"\nContainers group related content logically.\n\nThey allow applying layout and alignment styles efficiently.\n\nThis simplifies large-scale page design.\n\nExample:\n<div class="section">...</div>",medium,TRUE,2026-02-24 13:00:00
1f2a3b4c-5d6e-4f7a-8b9c-5d6e7f8a9b66,Day 13,interview,6,"Explain the relationship between selector, property, and value in CSS.",,,"\nSelectors target elements.\n\nProperties define what to style.\n\nValues define how styling appears.\n\nExample:\nh1 { font-size: 20px; }",medium,TRUE,2026-02-24 13:00:00
2a3b4c5d-6e7f-4a8b-9c0d-6e7f8a9b0c77,Day 13,interview,7,"How would you apply centered alignment to multiple sections without repeating code?",,,"\nCreate a reusable class with text-align: center.\n\nAssign the class to all relevant elements.\n\nThis avoids repetition and ensures consistency.\n\nExample:\n<div class="h-center">...</div>",medium,TRUE,2026-02-24 13:00:00
3b4c5d6e-7f8a-4b9c-0d1e-7f8a9b0c1d88,Day 13,interview,8,"Why is CSS described as cascading?",,,"\nCSS follows cascading order where styles apply based on priority.\n\nUnderstanding this ensures predictable styling behavior.\n\nExample:\nMultiple rules may target the same element.",hard,TRUE,2026-02-24 13:00:00
4c5d6e7f-8a9b-4c0d-1e2f-8a9b0c1d2e99,Day 13,interview,9,"In what way does using structured CSS improve collaboration within teams?",,,"\nStructured CSS improves readability and consistency.\n\nTeam members can easily understand and reuse styles.\n\nThis enhances productivity.\n\nExample:\nShared class definitions in a stylesheet.",hard,TRUE,2026-02-24 13:00:00
5d6e7f8a-9b0c-4d1e-2f3a-9b0c1d2e3f10,Day 13,interview,10,"How do div containers and class selectors together support scalable web design?",,,"\nDiv containers organize content.\n\nClass selectors apply reusable styles.\n\nTogether they enable scalable and maintainable design.\n\nExample:\n<div class="card">...</div>",hard,TRUE,2026-02-24 13:00:00
6e7f8a9b-0c1d-4e2f-3a4b-0c1d2e3f4a21,Day 13,quiz,1,"Which HTML element is commonly used as a container?","[""span"", ""div"", ""p"", ""button""]","div","\nThe div element groups other elements together.\n\nIt is widely used for layout structuring.\n\nExample:\n<div>Content</div>",easy,TRUE,2026-02-24 13:00:00
7f8a9b0c-1d2e-4f3a-4b5c-1d2e3f4a5b32,Day 13,quiz,2,"Which part of CSS targets the HTML element?","[""Property"", ""Value"", ""Selector"", ""Class""]","Selector","\nThe selector chooses which HTML element to style.\n\nExample:\np { color: red; }",easy,TRUE,2026-02-24 13:00:00
8a9b0c1d-2e3f-4a4b-5c6d-2e3f4a5b6c43,Day 13,quiz,3,"What does text-align: center; do?","[""Changes font size"", ""Centers text horizontally"", ""Adds margin"", ""Changes color""]","Centers text horizontally","\nText-align center aligns text to the middle horizontally.\n\nExample:\np { text-align: center; }",easy,TRUE,2026-02-24 13:00:00
9b0c1d2e-3f4a-4b5c-6d7e-3f4a5b6c7d54,Day 13,quiz,4,"How is a class selector defined in CSS?","[""#classname"", "".classname"", ""classname."", ""*classname""]",".classname","\nClass selectors start with a dot followed by class name.\n\nExample:\n.h-center { text-align: center; }",medium,TRUE,2026-02-24 13:00:00
0c1d2e3f-4a5b-4c6d-7e8f-4a5b6c7d8e65,Day 13,quiz,5,"Which of the following is a correct CSS rule structure?","[""selector property value"", ""selector { property: value; }"", ""property { selector: value; }"", ""value: property;""]","selector { property: value; }","\nCSS rules follow selector and rule block syntax.\n\nExample:\nh1 { color: blue; }",medium,TRUE,2026-02-24 13:00:00
1d2e3f4a-5b6c-4d7e-8f9a-5b6c7d8e9f76,Day 13,quiz,6,"Which value aligns text to the right?","[""center"", ""left"", ""right"", ""justify""]","right","\nText-align right aligns text to the right side.\n\nExample:\np { text-align: right; }",medium,TRUE,2026-02-24 13:00:00
2e3f4a5b-6c7d-4e8f-9a0b-6c7d8e9f0a87,Day 13,quiz,7,"Why are div elements considered block-level?","[""They take full width by default"", ""They are inline"", ""They add color"", ""They align text automatically""]","They take full width by default","\nDiv elements occupy full width of their parent.\n\nThis makes them suitable for layout sections.\n\nExample:\n<div>Block</div>",medium,TRUE,2026-02-24 13:00:00
3f4a5b6c-7d8e-4f9a-0b1c-7d8e9f0a1b98,Day 13,quiz,8,"Which concept allows applying same style to multiple elements?","[""Inline style"", ""Class selector"", ""ID selector"", ""Tag removal""]","Class selector","\nClass selectors are reusable.\n\nThey apply consistent styles to many elements.\n\nExample:\n.h-center {}",hard,TRUE,2026-02-24 13:00:00
4a5b6c7d-8e9f-4a0b-1c2d-8e9f0a1b2c09,Day 13,quiz,9,"CSS stands for?","[""Creative Style System"", ""Cascading Style Sheets"", ""Colorful Style Syntax"", ""Computer Styled Sections""]","Cascading Style Sheets","\nCSS stands for Cascading Style Sheets.\n\nIt styles HTML elements.\n\nExample:\np { color: red; }",hard,TRUE,2026-02-24 13:00:00
5b6c7d8e-9f0a-4b1c-2d3e-9f0a1b2c3d10,Day 13,quiz,10,"Which of the following is a property in CSS?","[""div"", ""center"", ""text-align"", "".class""]","text-align","\nText-align is a CSS property.\n\nIt controls horizontal text alignment.\n\nExample:\np { text-align: center; }",hard,TRUE,2026-02-24 13:00:00

550e8400-e29b-41d4-a716-446655440000,Day 14,scenario,1,"You are styling a simple webpage where the main heading should appear in blue. How would you apply this using CSS?","","","\nThe color property in CSS is used to change the text color of an HTML element.\n\nTo make the main heading blue, we first select the element using a selector such as a class selector. Then we define the property and assign it a value.\n\nThis separation of structure and styling allows developers to manage presentation without changing HTML content. In product environments, this makes UI updates faster and cleaner.\n\nFor example, defining .main-heading { color: blue; } will display the heading text in blue.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440001,Day 14,scenario,2,"You are building a content section and want the entire card background to appear lightgrey. How would you achieve that?","","","\nThe background-color property is used to define the background color of an element.\n\nTo style a card container, we use a class selector and apply background-color with the desired value.\n\nThis is commonly used in dashboards and product cards to visually separate content blocks.\n\nFor example, .card { background-color: lightgrey; } will give the entire div a light grey background.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440002,Day 14,scenario,3,"A paragraph inside your page is not visually distinct. You decide to change its text color to green. What steps would you take?","","","\nTo change paragraph text color, we use the color property in CSS.\n\nFirst, assign a class to the paragraph in HTML. Then create a CSS rule targeting that class and define color: green.\n\nThis approach ensures consistent styling across multiple paragraphs if needed.\n\nFor example, .paragraph { color: green; } will turn all assigned paragraphs green.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440003,Day 14,scenario,4,"You created two cards and want both to share the same background color without repeating CSS. How would you structure this?","","","\nClass selectors allow multiple elements to share the same styling rules.\n\nBy assigning the same class name to both card divs, we can define one CSS rule that applies to both.\n\nThis promotes reusability and maintainability in real-world applications.\n\nFor example, adding class='card' to both divs and defining .card { background-color: grey; } styles both cards together.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440004,Day 14,scenario,5,"During implementation, your heading color is not changing. How would you verify if the selector is correctly written?","","","\nCSS applies styles based on correct selector matching.\n\nWe must ensure the class name in HTML exactly matches the class selector defined in CSS, including spelling and dot notation.\n\nIn industry projects, small selector mistakes often cause styling issues.\n\nFor example, if HTML uses class='main-heading', CSS must use .main-heading, not main-heading.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440005,Day 14,scenario,6,"You want different text colors for headings and paragraphs inside the same card. How would you approach this?","","","\nDifferent elements can have separate class selectors for individual styling.\n\nWe assign one class to the heading and another to the paragraph, then define different color properties.\n\nThis gives fine control over design while keeping structure organized.\n\nFor example, .main-heading { color: red; } and .paragraph { color: blue; } create contrast inside the same card.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440006,Day 14,scenario,7,"You are experimenting with different background colors across multiple cards to improve visual clarity. Why is using class selectors a better approach than inline styles?","","","\nClass selectors separate styling from HTML structure.\n\nUsing CSS classes improves maintainability and avoids repeating style definitions inside each element.\n\nIn production systems, centralized styling ensures consistency and easier updates.\n\nFor example, updating .card { background-color: lightblue; } changes all cards at once.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440007,Day 14,scenario,8,"You built a card layout but the background color only covers part of the content. What should you check conceptually?","","","\nThe background-color property applies to the entire selected element.\n\nIf the color appears partial, we must verify that the styling is applied to the correct container element.\n\nProper HTML structure ensures CSS behaves as expected.\n\nFor example, applying background-color to the outer div instead of inner elements ensures full coverage.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440008,Day 14,scenario,9,"In a mini assignment, you must create multiple cards with unique background and text combinations. How would you organize CSS efficiently?","","","\nWe can create separate classes for each color combination and assign them appropriately.\n\nThis keeps styling modular and reusable without duplicating CSS rules unnecessarily.\n\nProduct interfaces often reuse components with slight visual variations.\n\nFor example, .card-blue { background-color: lightblue; color: white; } and .card-green { background-color: green; color: black; }.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440009,Day 14,scenario,10,"Explain how HTML structure and CSS styling work together when building a styled card component.","","","\nHTML provides the structural elements such as div, heading, and paragraph.\n\nCSS applies visual styling like text color and background color using selectors.\n\nThis separation ensures scalable and maintainable design systems in real applications.\n\nFor example, a div with class='card' structures the content, while .card { background-color: grey; } styles it visually.",hard,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440010,Day 14,interview,1,"How would you explain the purpose of the CSS color property in a frontend project?","","","\nThe color property defines the text color of an HTML element.\n\nIt improves readability and visual hierarchy on a webpage.\n\nIn frontend projects, consistent text coloring supports branding and usability.\n\nFor example, .main-heading { color: blue; } makes the heading visually distinct.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440011,Day 14,interview,2,"Describe how background-color contributes to UI design in simple components like cards.","","","\nThe background-color property defines the background of an element.\n\nIt helps separate sections and improve visual clarity.\n\nIn product interfaces, background colors distinguish content blocks.\n\nFor example, .card { background-color: lightgrey; } separates the card from the page.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440012,Day 14,interview,3,"Walk me through how a class selector connects HTML and CSS.","","","\nA class selector is defined with a dot followed by the class name in CSS.\n\nIt targets all HTML elements with that class attribute.\n\nThis allows reusable and consistent styling.\n\nFor example, class='paragraph' in HTML connects with .paragraph { color: green; } in CSS.",easy,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440013,Day 14,interview,4,"If multiple elements need the same styling, how would you design your CSS structure?","","","\nWe use class selectors to group elements under one styling rule.\n\nThis reduces repetition and improves maintainability.\n\nIn scalable applications, reusable classes ensure consistent UI patterns.\n\nFor example, multiple divs with class='card' share one .card CSS rule.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440014,Day 14,interview,5,"How do selectors, properties, and values work together in CSS?","","","\nSelectors target HTML elements.\n\nProperties define what aspect to style.\n\nValues define how the style should appear.\n\nFor example, .main-heading { color: red; } uses a selector, property, and value together.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440015,Day 14,interview,6,"Why is separating styling from HTML structure considered a best practice?","","","\nSeparating styling keeps HTML clean and focused on structure.\n\nCSS handles presentation independently.\n\nThis makes updates easier and improves scalability.\n\nFor example, changing .card background-color updates design without touching HTML.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440016,Day 14,interview,7,"How would you debug a situation where a class-based color style is not applying?","","","\nWe verify correct class spelling and dot notation.\n\nEnsure the CSS file is properly linked.\n\nCheck that the selector matches the HTML element.\n\nFor example, .main-heading must match class='main-heading'.",medium,TRUE,2026-02-24 10:15:00
550e8400-e29b-41d4-a716-446655440017,Day 14,interview,8,"In a card-based layout, how would you manage different visual themes using only basic CSS properties?","","","\nWe create separate class selectors for each theme.\n\nEach class defines unique color and background-color combinations.\n\nThis approach supports modular UI design.\n\nFor example, .card-red and .card-green provide theme variations.",hard,TRUE,2026-02-24 10:15:00
